id,zipcode,latitude,longitude,neighbourhood_cleansed,is_location_exact,bedrooms,room_type,bathrooms,beds,bed_type,accommodates,essentials,wifi,tv,kitchen,oven,cooking basics,heating,washer,host greets you,elevator,family/kid friendly,private living room,coffee maker,dishwasher,reviews_per_month,number_of_reviews,number_of_reviews_ltm,host_is_superhost,host_total_listings,host_identity_verified,host_since_years,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_365,is_instant_bookable,cancellation_policy,security_deposit,is_agency,cleaning_fee,price,kfold
13529258,75009.0,48.87415,2.3341,Opéra,1,0.0,Entire home/apt,1.0,2.0,Bed,3,1,1,1,1,0,0,1,1,0,1,1,0,1,0,5.01,237,38,0,21.0,1,5.15,1,1125,1,1,1125,1125,1.0,1125.0,352,0,moderate,security_deposit_1,1,36.0,145.0,3
37153211,75014.0,48.82393,2.32747,Observatoire,1,1.0,Entire home/apt,1.5,2.0,Bed,4,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0.23,1,1,0,1.0,1,0.79,2,1125,2,7,1125,1125,4.3,1125.0,0,1,flexible,security_deposit_1,0,63.0,79.0,3
13721915,75004.0,48.85517,2.3631,Hôtel-de-Ville,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0.48,22,3,0,1.0,1,5.93,4,1125,4,4,1125,1125,4.0,1125.0,62,0,flexible,security_deposit_1,0,20.0,70.0,3
4773032,75007.0,48.8555,2.2924900000000004,Vaugirard,1,2.0,Entire home/apt,2.0,2.0,Bed,5,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0.23,14,1,1,42.0,0,6.82,2,1125,1,10,1125,1125,2.1,1125.0,356,1,moderate,security_deposit_1,1,85.0,499.0,3
30102247,75015.0,48.84278,2.28122,Vaugirard,1,2.0,Entire home/apt,1.0,2.0,Bed,4,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0.17,3,2,0,1.0,1,4.17,1,2,1,1,1125,1125,1.0,1125.0,0,1,flexible,security_deposit_n,0,,94.0,3
22144441,75003.0,48.8636,2.35763,Temple,1,1.0,Entire home/apt,1.5,2.0,Bed,4,1,1,1,1,1,1,0,1,1,1,0,0,1,0,,0,0,0,303.0,1,7.9,30,1125,30,30,1125,1125,30.0,1125.0,322,1,strict,security_deposit_1,1,100.0,84.0,3
34580854,75015.0,48.83435,2.2921400000000003,Vaugirard,1,3.0,Entire home/apt,2.0,4.0,Bed,5,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1.27,14,14,1,3.0,1,5.1,2,1125,2,2,1125,1125,2.0,1125.0,161,0,strict,security_deposit_1,0,120.0,230.0,3
38172765,75018.0,48.89025,2.3391,Buttes-Montmartre,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0.8,4,4,0,0.0,1,6.01,2,1125,2,2,1125,1125,2.0,1125.0,4,0,moderate,security_deposit_1,0,30.0,51.0,3
42423055,75018.0,48.88369,2.34392,Buttes-Montmartre,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0,1.0,1,6.09,2,1125,2,2,1125,1125,2.0,1125.0,0,1,flexible,security_deposit_n,0,,95.0,3
29045044,75018.0,48.89745,2.33337,Buttes-Montmartre,0,1.0,Private room,1.0,1.0,Bed,2,1,1,0,0,0,0,1,0,1,0,0,0,1,0,2.67,52,34,1,2.0,1,4.67,3,8,3,3,8,8,3.0,8.0,357,1,strict,security_deposit_1,0,0.0,50.0,3
38561109,75018.0,48.89086,2.34511,Buttes-Montmartre,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1.98,15,15,0,0.0,1,0.66,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,64.0,75.0,3
637100,75017.0,48.89015,2.32125,Batignolles-Monceau,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0.41,29,17,0,1.0,0,7.85,2,1125,2,2,1125,1125,2.0,1125.0,0,0,flexible,security_deposit_n,0,25.0,72.0,3
1648100,75020.0,48.86555,2.39282,Ménilmontant,1,3.0,Entire home/apt,1.0,4.0,Bed,6,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0.54,43,4,0,1.0,0,6.68,3,1125,2,3,1125,1125,2.3,1125.0,211,0,moderate,security_deposit_1,0,,155.0,3
41977007,75011.0,48.86718,2.37112,Popincourt,1,2.0,Entire home/apt,1.0,4.0,Bed,6,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0.45,1,1,0,1.0,1,0.28,1,1125,1,2,1125,1125,1.3,1125.0,3,0,flexible,security_deposit_1,0,108.0,125.0,3
39838700,75010.0,48.88208,2.3502,Entrepôt,1,0.0,Entire home/apt,0.5,1.0,Bed,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,0.0,0,0.52,1,7,1,1,7,7,1.0,7.0,0,0,flexible,security_deposit_n,0,,45.0,3
17736275,75010.0,48.87302,2.36597,Entrepôt,1,1.0,Entire home/apt,1.0,3.0,Bed,5,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0.64,24,13,0,5.0,1,5.1,3,31,3,3,31,31,3.0,31.0,355,1,strict,security_deposit_1,0,55.0,130.0,3
33317722,75011.0,48.85315,2.37248,Popincourt,1,2.0,Entire home/apt,1.0,1.0,Bed,4,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0.98,13,11,0,1.0,1,6.35,2,8,2,2,8,8,2.0,8.0,0,0,strict,security_deposit_1,0,60.0,80.0,3
1511285,75019.0,48.89346,2.37874,Buttes-Chaumont,1,1.0,Entire home/apt,1.0,2.0,Bed,5,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0.78,56,31,0,2.0,1,6.76,2,32,2,2,32,32,2.0,32.0,15,1,moderate,security_deposit_1,0,20.0,50.0,3
42876051,75018.0,48.8851,2.33801,Buttes-Montmartre,1,3.0,Entire home/apt,3.0,3.0,Bed,5,1,1,1,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,0.0,1,4.82,1,1125,1,1,1125,1125,1.0,1125.0,0,0,flexible,security_deposit_n,0,,300.0,3
1653652,75017.0,48.88523,2.32173,Batignolles-Monceau,1,2.0,Entire home/apt,2.0,6.0,Bed,4,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0.45,29,21,1,1.0,1,6.97,3,30,3,3,30,30,3.0,30.0,323,0,strict,security_deposit_1,0,60.0,130.0,3
32121974,75008.0,48.86994,2.29857,Élysée,1,0.0,Entire home/apt,1.0,0.0,Bed,4,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0.23,2,2,0,14.0,1,2.19,28,300,3,28,300,300,27.6,300.0,207,1,strict,security_deposit_1,1,60.0,150.0,3
25241361,75019.0,48.87926,2.3886700000000003,Buttes-Chaumont,1,0.0,Entire home/apt,1.5,1.0,Bed,2,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1.31,31,14,1,1.0,1,1.97,2,25,2,2,1125,1125,2.0,1125.0,0,1,flexible,security_deposit_0,0,15.0,45.0,3
8260749,75009.0,48.87324,2.34559,Opéra,1,0.0,Entire home/apt,1.5,1.0,Other,2,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0.49,27,2,0,1.0,1,7.31,2,20,2,15,20,20,4.4,20.0,49,1,flexible,security_deposit_1,0,45.0,48.0,3
14273871,75015.0,48.83154,2.29631,Vaugirard,1,1.0,Entire home/apt,1.0,2.0,Sofa,4,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1.18,52,17,0,51.0,1,5.21,3,1124,3,3,1124,1124,3.0,1124.0,0,1,flexible,security_deposit_0,1,65.0,114.0,3
39867778,75002.0,48.86535,2.34914,Bourse,0,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1.5,8,8,0,0.0,1,10.4,3,150,3,4,1125,1125,3.0,1125.0,162,1,strict,security_deposit_1,0,60.0,90.0,3
17008899,75012.0,48.8383,2.38923,Reuilly,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1.12,41,0,0,0.0,0,4.75,1,25,1,6,3,25,2.7,24.3,75,1,strict,security_deposit_1,0,74.0,94.0,3
39786143,75016.0,48.86946,2.29809,Passy,1,3.0,Entire home/apt,2.0,3.0,Bed,4,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0.23,1,1,0,1.0,1,0.55,2,1125,2,6,1125,1125,3.5,1125.0,31,1,strict,security_deposit_1,0,110.0,256.0,3
25560336,75004.0,48.85936,2.35175,Hôtel-de-Ville,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0.51,11,3,0,0.0,1,4.51,4,21,4,4,1125,1125,4.0,1125.0,5,0,flexible,security_deposit_1,0,40.0,180.0,3
41573748,75016.0,48.87535,2.28201,Passy,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1.59,6,6,0,1.0,1,0.72,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,64.0,104.0,3
40273439,75020.0,48.87247,2.39609,Ménilmontant,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0.87,4,4,0,1.0,1,0.47,2,1125,2,7,1125,1125,4.3,1125.0,0,1,flexible,security_deposit_1,0,63.0,69.0,3
31460596,75020.0,48.86842,2.38583,Ménilmontant,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1.06,16,7,0,2.0,1,3.99,3,1125,3,3,1125,1125,3.0,1125.0,3,1,flexible,security_deposit_1,0,20.0,69.0,3
2127097,75005.0,48.84429,2.33838,Luxembourg,1,1.0,Private room,1.0,1.0,Bed,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,3.25,225,42,1,1.0,1,6.38,2,90,2,3,90,90,2.1,90.0,324,0,moderate,security_deposit_1,0,,40.0,3
1327100,75011.0,48.85437,2.38323,Popincourt,1,3.0,Entire home/apt,2.0,3.0,Bed,6,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0.15,12,4,0,1.0,1,6.87,5,60,5,5,60,60,5.0,60.0,193,0,moderate,security_deposit_1,0,,280.0,3
7186660,75004.0,48.85585,2.3618,Hôtel-de-Ville,1,1.0,Entire home/apt,1.5,2.0,Bed,3,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1.14,65,18,0,95.0,1,5.64,5,22,5,5,22,22,5.0,22.0,346,0,flexible,security_deposit_1,1,,235.0,3
35343965,75017.0,48.88494,2.30986,Batignolles-Monceau,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,0,1,1,1,1,0,0,0,0,0,2.03,23,23,0,1.0,1,6.71,1,30,1,1,30,30,1.0,30.0,132,0,strict,security_deposit_1,0,,60.0,3
26551518,75018.0,48.89569,2.34828,Buttes-Montmartre,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0.23,5,1,0,1.0,1,1.85,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,52.0,42.0,3
35591525,75018.0,48.88662,2.32635,Buttes-Montmartre,0,2.0,Entire home/apt,1.0,2.0,Bed,6,1,1,1,1,1,1,1,1,0,0,0,0,1,1,,0,0,0,79.0,1,1.09,1,1125,1,1,10,10,1.0,10.0,331,1,strict,security_deposit_1,1,60.0,202.0,3
12617690,75013.0,48.83116,2.3480000000000003,Gobelins,0,1.0,Entire home/apt,1.0,2.0,Bed,2,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2.16,90,7,0,3.0,1,4.06,3,1125,3,3,1125,1125,3.0,1125.0,336,1,moderate,security_deposit_1,0,90.0,65.0,3
1167478,75013.0,48.83517,2.35777,Gobelins,1,2.0,Entire home/apt,1.5,0.0,Bed,4,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0.43,27,4,1,1.0,1,7.01,7,60,7,7,1125,1125,7.0,1125.0,211,1,moderate,security_deposit_1,0,50.0,130.0,3
40650266,75009.0,48.88079000000001,2.3435200000000003,Opéra,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,0,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,1.0,1,6.7,2,4,2,2,4,4,2.0,4.0,70,0,moderate,security_deposit_n,0,,100.0,3
32948205,75011.0,48.85329,2.38789,Popincourt,1,0.0,Entire home/apt,1.0,1.0,Bed,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1.28,18,14,0,1.0,1,1.17,6,35,6,6,1125,1125,6.0,1125.0,0,1,strict,security_deposit_1,0,0.0,82.0,3
7713960,75012.0,48.83642,2.39685,Reuilly,1,0.0,Entire home/apt,1.0,1.0,Sofa,2,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0.47,25,3,0,9.0,1,10.26,30,1125,30,30,1125,1125,30.0,1125.0,215,1,moderate,security_deposit_1,1,30.0,75.0,3
27242148,75018.0,48.89017,2.33946,Buttes-Montmartre,1,1.0,Entire home/apt,1.0,2.0,Bed,3,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1.78,36,10,0,1.0,1,1.81,2,1125,2,6,1125,1125,4.7,1125.0,0,1,strict,security_deposit_1,0,70.0,111.0,3
18826380,75003.0,48.86317,2.35893,Temple,1,1.0,Entire home/apt,1.0,2.0,Bed,3,1,1,1,1,0,0,1,1,0,0,1,0,0,0,5.69,202,55,0,7.0,1,5.69,1,1125,1,1,1125,1125,1.0,1125.0,357,1,moderate,security_deposit_1,1,35.0,69.0,3
27361620,75012.0,48.84449,2.4016,Reuilly,1,1.0,Shared room,1.0,1.0,Bed,2,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0.64,13,6,0,8.0,1,4.99,4,30,4,4,30,30,4.0,30.0,112,0,strict,security_deposit_1,1,10.0,40.0,3
2001653,75018.0,48.89571,2.33199,Buttes-Montmartre,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0.79,58,9,1,2.0,1,6.46,7,35,7,7,35,35,7.0,35.0,304,0,strict,security_deposit_n,0,30.0,65.0,3
25004782,75018.0,48.89086,2.33298,Buttes-Montmartre,0,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0.13,3,0,0,1229.0,1,4.98,3,1125,3,3,3,1125,3.0,1119.9,365,1,strict,security_deposit_1,1,65.0,297.0,3
34333531,75002.0,48.86693,2.34497,Bourse,1,1.0,Private room,1.0,1.0,Bed,2,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0.75,9,9,0,4.0,1,2.08,3,62,3,3,62,62,3.0,62.0,259,1,strict,security_deposit_0,0,45.0,70.0,3
7485149,75004.0,48.8566,2.3584400000000003,Hôtel-de-Ville,1,4.0,Entire home/apt,2.0,6.0,Bed,7,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.24,13,3,0,1.0,1,4.81,7,1125,7,7,1125,1125,7.0,1125.0,36,0,moderate,security_deposit_n,0,50.0,310.0,3
17554256,75018.0,48.8853,2.33963,Buttes-Montmartre,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0.91,34,0,0,2.0,1,3.19,2,1125,2,2,1125,1125,2.0,1125.0,118,0,flexible,security_deposit_n,0,30.0,110.0,3
22330874,75008.0,48.87066,2.32181,Élysée,1,2.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0.27,7,1,0,293.0,1,3.41,1,1124,1,1,1,1124,1.0,123.8,365,1,strict,security_deposit_1,1,,232.0,3
36122900,75020.0,48.87698,2.40492,Buttes-Chaumont,1,1.0,Entire home/apt,1.0,3.0,Bed,5,1,1,1,1,0,1,1,1,1,1,0,0,1,1,2.71,27,27,0,0.0,1,5.2,2,1125,2,2,1125,1125,2.0,1125.0,0,0,moderate,security_deposit_1,0,40.0,120.0,3
42285108,75020.0,48.85323,2.40631,Ménilmontant,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,1,1,1,1,0,0,0,1,0,0,,0,0,0,292.0,1,7.06,3,1125,3,3,1125,1125,3.0,1125.0,16,1,strict,security_deposit_1,1,24.0,54.0,3
32340488,75010.0,48.87241,2.36134,Entrepôt,1,2.0,Private room,1.5,3.0,Bed,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.93,7,7,1,2.0,1,5.56,1,1125,1,1,1125,1125,1.0,1125.0,88,1,strict,security_deposit_0,0,50.0,150.0,3
17715638,75017.0,48.89661,2.3272,Batignolles-Monceau,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0.67,25,6,0,0.0,1,4.79,2,1125,2,2,1125,1125,2.0,1125.0,92,0,moderate,security_deposit_n,0,,100.0,3
546396,75016.0,48.85651,2.28415,Passy,1,2.0,Entire home/apt,2.0,2.0,Bed,4,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0.18,17,3,1,2.0,1,8.14,3,21,3,3,21,21,3.0,21.0,145,0,flexible,security_deposit_1,0,150.0,410.0,3
18134594,75006.0,48.85546,2.33989,Luxembourg,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0.67,16,1,0,28.0,1,3.92,31,1125,31,31,1125,1125,31.0,1125.0,111,1,moderate,security_deposit_1,1,49.0,115.0,3
35819396,75015.0,48.82852000000001,2.30334,Vaugirard,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,0,1,1,0,1,0,0,0,0,0,3.77,41,41,0,1.0,1,4.56,1,90,1,1,90,90,1.0,90.0,61,0,strict,security_deposit_n,0,,60.0,3
5817926,75002.0,48.86977,2.34585,Bourse,1,4.0,Entire home/apt,2.0,4.0,Bed,8,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0.91,54,8,1,1.0,1,5.13,1,1125,1,1,1125,1125,1.0,1125.0,304,0,strict,security_deposit_1,0,80.0,430.0,4
19213958,75010.0,48.88207,2.36165,Entrepôt,1,1.0,Private room,1.0,1.0,Bed,2,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0.38,13,3,0,1.0,1,7.01,14,60,14,14,60,60,14.0,60.0,0,0,strict,security_deposit_1,0,10.0,26.0,3
1699968,75008.0,48.87419000000001,2.3073,Élysée,1,3.0,Entire home/apt,1.5,3.0,Bed,6,1,1,1,1,1,1,1,1,0,1,1,0,1,1,3.21,259,21,0,1.0,1,6.65,60,1125,60,60,1125,1125,60.0,1125.0,365,0,moderate,security_deposit_1,0,50.0,299.0,3
11250671,75018.0,48.89072,2.33699,Buttes-Montmartre,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0.93,46,9,1,1.0,1,6.07,5,19,5,5,19,19,5.0,19.0,343,0,moderate,security_deposit_1,0,35.0,75.0,3
26690608,75002.0,48.86968,2.3462,Bourse,1,2.0,Entire home/apt,1.0,2.0,Bed,6,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1.35,30,25,0,106.0,1,5.9,2,1125,1,2,999,999,1.6,999.0,365,1,strict,security_deposit_0,1,100.0,380.0,3
20400632,75011.0,48.85666,2.37291,Popincourt,1,2.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0.52,16,8,0,1.0,1,2.75,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,79.0,130.0,3
25047349,75020.0,48.87271,2.4029700000000003,Ménilmontant,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1.03,24,12,1,1.0,1,3.59,2,1125,2,2,1125,1125,2.0,1125.0,136,0,flexible,security_deposit_n,0,,69.0,3
43066527,75002.0,48.86874,2.34862,Bourse,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,0,1,1,1,0,0,0,0,1,0,,0,0,1,32.0,1,5.44,20,1125,20,20,1125,1125,20.0,1125.0,0,0,strict,security_deposit_n,1,,85.0,3
39269239,75004.0,48.85608,2.35869,Hôtel-de-Ville,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,0,1,1,1,1,1,0,0,0,0,0,0,4.02,26,26,1,0.0,1,3.92,2,25,2,2,1125,1125,2.0,1125.0,108,1,strict,security_deposit_0,0,0.0,79.0,3
23738381,75003.0,48.86492,2.3578900000000003,Temple,1,3.0,Entire home/apt,2.0,2.0,Bed,4,0,1,1,1,1,1,1,0,0,0,0,0,1,1,,0,0,0,34.0,1,7.79,5,366,5,5,366,366,5.0,366.0,0,1,super_strict,security_deposit_1,1,145.0,229.0,3
41018515,75003.0,48.86094,2.36389,Temple,1,2.0,Entire home/apt,2.0,4.0,Bed,6,1,1,1,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,303.0,1,7.9,30,100,30,30,100,100,30.0,100.0,205,1,moderate,security_deposit_1,1,160.0,148.0,3
36804386,75017.0,48.89164,2.31985,Batignolles-Monceau,0,1.0,Entire home/apt,1.0,2.0,Bed,2,1,1,0,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,2.0,1,6.12,15,30,15,15,30,30,15.0,30.0,285,0,flexible,security_deposit_n,0,50.0,70.0,3
38774045,75018.0,48.8954,2.33507,Buttes-Montmartre,1,0.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,0,0,1,1,0,0,0,0,1,0,2.11,16,16,0,50.0,1,2.51,1,1125,1,3,28,1125,1.6,92.5,344,1,strict,security_deposit_1,1,65.0,81.0,3
30781332,75018.0,48.88514,2.32918,Buttes-Montmartre,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0.6,10,5,0,1.0,1,1.41,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,64.0,78.0,3
38273256,75018.0,48.88424000000001,2.34132,Buttes-Montmartre,1,1.0,Entire home/apt,1.0,1.0,Bed,2,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0.68,5,5,0,0.0,0,6.81,2,1125,2,2,1125,1125,2.0,1125.0,46,1,strict,security_deposit_1,0,20.0,60.0,3
33570569,75017.0,48.89551,2.322,Batignolles-Monceau,1,1.0,Entire home/apt,1.0,2.0,Bed,2,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0.37,5,4,0,1.0,0,1.11,3,1125,3,3,1125,1125,3.0,1125.0,5,0,strict,security_deposit_1,0,0.0,60.0,3
18165223,75011.0,48.85405,2.37885,Popincourt,1,2.0,Entire home/apt,1.0,2.0,Bed,3,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0.36,13,5,0,1.0,0,3.09,3,7,3,3,7,7,3.0,7.0,12,0,flexible,security_deposit_1,0,30.0,120.0,3
28298223,75018.0,48.88468,2.34012,Buttes-Montmartre,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,2.36,45,29,0,106.0,1,5.9,2,1125,1,2,999,999,1.4,999.0,361,1,strict,security_deposit_0,1,50.0,80.0,3
42665533,75002.0,48.86774000000001,2.34803,Bourse,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1.0,1,1,0,1.0,0,0.19,1,1125,1,1,1125,1125,1.0,1125.0,0,0,flexible,security_deposit_n,0,,50.0,3
43393321,75002.0,48.86631,2.34591,Bourse,1,0.0,Entire home/apt,1.0,1.0,Bed,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,,0,0,1,2.0,1,8.13,14,90,1,14,90,90,13.7,90.0,119,0,strict,security_deposit_1,0,50.0,50.0,3
26724961,75011.0,48.85526,2.37076,Popincourt,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0.09,2,1,0,2.0,1,3.93,3,1125,3,3,1125,1125,3.0,1125.0,163,0,strict,security_deposit_n,0,30.0,81.0,3
32251632,75011.0,48.85305,2.37505,Popincourt,1,2.0,Entire home/apt,3.5,4.0,Bed,6,1,1,1,1,0,0,1,1,0,0,0,0,1,0,3.03,41,37,0,1.0,1,2.27,2,1124,2,6,1124,1124,3.9,1124.0,346,1,moderate,security_deposit_0,0,110.0,99.0,3
40998210,75011.0,48.86638,2.37493,Popincourt,1,1.0,Entire home/apt,1.5,2.0,Bed,4,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0.43,1,1,0,0.0,1,3.59,3,365,2,3,365,365,2.8,365.0,343,1,moderate,security_deposit_1,0,89.0,120.0,3
34775980,75018.0,48.88655,2.3341,Buttes-Montmartre,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1.47,16,16,0,49.0,1,4.64,1,1125,1,3,1,1125,1.5,411.8,365,1,strict,security_deposit_1,1,60.0,116.0,3
21721086,75011.0,48.86392,2.3822400000000004,Popincourt,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,1,1,1,0,0,1,0,1,1,2.68,80,21,1,1.0,1,3.72,2,14,2,2,14,14,2.0,14.0,0,0,strict,security_deposit_1,0,30.0,95.0,3
24653028,75011.0,48.85236,2.38322,Popincourt,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1.78,41,14,1,1.0,1,3.62,3,30,3,3,30,30,3.0,30.0,81,1,moderate,security_deposit_n,0,20.0,95.0,3
19396433,,48.84784000000001,2.32317,Luxembourg,0,2.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0.5,17,2,0,1.0,1,2.89,3,1125,3,6,1125,1125,4.3,1125.0,0,1,moderate,security_deposit_0,0,80.0,150.0,3
42635187,75009.0,48.87703,2.34118,Opéra,1,1.0,Private room,1.0,,Bed,2,1,1,0,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,2.0,1,7.36,1,5,1,1,1125,1125,1.0,1125.0,177,1,flexible,security_deposit_n,0,,90.0,3
42948549,75015.0,48.84482,2.31827,Vaugirard,1,1.0,Private room,1.0,,Bed,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.0,0,2.05,1,6,1,1,1125,1125,1.0,1125.0,365,1,flexible,security_deposit_n,0,,105.0,3
36123152,75014.0,48.83021,2.34167,Gobelins,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0.48,4,4,0,204.0,1,3.08,1,1125,1,6,3,1125,2.7,32.0,132,1,strict,security_deposit_1,1,48.0,74.0,3
38687197,75020.0,48.87279,2.40971,Ménilmontant,1,1.0,Private room,1.0,2.0,Bed,3,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0.54,4,4,1,15.0,1,3.98,5,100,5,5,100,100,5.0,100.0,365,0,strict,security_deposit_0,1,0.0,30.0,3
3034982,75011.0,48.85123,2.3835900000000003,Popincourt,1,2.0,Entire home/apt,1.0,3.0,Bed,4,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0.32,23,5,0,1.0,1,7.05,5,14,5,5,1125,1125,5.0,1125.0,259,0,moderate,security_deposit_1,0,30.0,190.0,3
